===============================================================================
Id,NIFTYBEES,len,datetime,open,high,low,close,volume,openinterest,Backtest,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
622,NIFTYBEES,622,2015-07-07 23:59:59.999989,859.8,861.0,855.0,856.65,51064.0,855.0,Backtest,622,735786.9999999999,Broker,622,99407.0,100263.65,BuySell,622,,,Trades - Net Profit/Loss,622,,
623,NIFTYBEES,623,2015-07-08 23:59:59.999989,850.02,852.8,842.75,844.79,59361.0,842.75,Backtest,623,735787.9999999999,Broker,623,99407.0,100251.79,BuySell,623,,,Trades - Net Profit/Loss,623,,
624,NIFTYBEES,624,2015-07-09 23:59:59.999989,845.0,848.0,841.0,841.96,27237.0,841.0,Backtest,624,735788.9999999999,Broker,624,99407.0,100248.96,BuySell,624,,,Trades - Net Profit/Loss,624,,
625,NIFTYBEES,625,2015-07-10 23:59:59.999989,843.0,848.0,841.05,845.64,23653.0,841.05,Backtest,625,735789.9999999999,Broker,625,99407.0,100252.64,BuySell,625,,,Trades - Net Profit/Loss,625,,
626,NIFTYBEES,626,2015-07-13 23:59:59.999989,845.0,855.99,844.4,854.65,24545.0,844.4,Backtest,626,735792.9999999999,Broker,626,99407.0,100261.65,BuySell,626,,,Trades - Net Profit/Loss,626,,
627,NIFTYBEES,627,2015-07-14 23:59:59.999989,854.5,856.5,851.5,853.47,19361.0,851.5,Backtest,627,735793.9999999999,Broker,627,99407.0,100260.47,BuySell,627,,,Trades - Net Profit/Loss,627,,
628,NIFTYBEES,628,2015-07-15 23:59:59.999989,854.0,861.3,854.0,860.52,20972.0,854.0,Backtest,628,735794.9999999999,Broker,628,99407.0,100267.52,BuySell,628,,,Trades - Net Profit/Loss,628,,
629,NIFTYBEES,629,2015-07-16 23:59:59.999989,861.05,868.89,861.0,866.98,31129.0,861.0,Backtest,629,735795.9999999999,Broker,629,99407.0,100273.98,BuySell,629,,,Trades - Net Profit/Loss,629,,
630,NIFTYBEES,630,2015-07-17 23:59:59.999989,866.0,875.7,865.0,872.16,658266.0,865.0,Backtest,630,735796.9999999999,Broker,630,99407.0,100279.16,BuySell,630,,,Trades - Net Profit/Loss,630,,
631,NIFTYBEES,631,2015-07-20 23:59:59.999989,872.0,873.25,866.26,871.14,15884.0,866.26,Backtest,631,735799.9999999999,Broker,631,99407.0,100278.14,BuySell,631,,,Trades - Net Profit/Loss,631,,
632,NIFTYBEES,632,2015-07-21 23:59:59.999989,871.0,871.85,860.9,861.91,17271.0,860.9,Backtest,632,735800.9999999999,Broker,632,99407.0,100268.91,BuySell,632,,,Trades - Net Profit/Loss,632,,
633,NIFTYBEES,633,2015-07-22 23:59:59.999989,861.0,872.6,859.0,870.65,34881.0,859.0,Backtest,633,735801.9999999999,Broker,633,99407.0,100277.65,BuySell,633,,,Trades - Net Profit/Loss,633,,
634,NIFTYBEES,634,2015-07-23 23:59:59.999989,872.0,873.0,865.35,866.9,17669.0,865.35,Backtest,634,735802.9999999999,Broker,634,99407.0,100273.9,BuySell,634,,,Trades - Net Profit/Loss,634,,
635,NIFTYBEES,635,2015-07-24 23:59:59.999989,866.0,866.84,860.6,862.4,17135.0,860.6,Backtest,635,735803.9999999999,Broker,635,99407.0,100269.4,BuySell,635,,,Trades - Net Profit/Loss,635,,
636,NIFTYBEES,636,2015-07-27 23:59:59.999989,860.0,860.05,845.5,847.42,35874.0,845.5,Backtest,636,735806.9999999999,Broker,636,99407.0,100254.42,BuySell,636,,,Trades - Net Profit/Loss,636,,
637,NIFTYBEES,637,2015-07-28 23:59:59.999989,850.0,850.85,843.02,843.98,21688.0,843.02,Backtest,637,735807.9999999999,Broker,637,99407.0,100250.98,BuySell,637,,,Trades - Net Profit/Loss,637,,
638,NIFTYBEES,638,2015-07-29 23:59:59.999989,845.3,848.5,843.0,846.97,14779.0,843.0,Backtest,638,735808.9999999999,Broker,638,99407.0,100253.97,BuySell,638,,,Trades - Net Profit/Loss,638,,
639,NIFTYBEES,639,2015-07-30 23:59:59.999989,847.0,854.7,847.0,853.57,14729.0,847.0,Backtest,639,735809.9999999999,Broker,639,99407.0,100260.57,BuySell,639,,,Trades - Net Profit/Loss,639,,
640,NIFTYBEES,640,2015-07-31 23:59:59.999989,854.0,865.0,854.0,864.23,44123.0,854.0,Backtest,640,735810.9999999999,Broker,640,99407.0,100271.23,BuySell,640,,,Trades - Net Profit/Loss,640,,
641,NIFTYBEES,641,2015-08-03 23:59:59.999989,863.0,867.3,860.6,866.35,21691.0,860.6,Backtest,641,735813.9999999999,Broker,641,99407.0,100273.35,BuySell,641,,,Trades - Net Profit/Loss,641,,
642,NIFTYBEES,642,2015-08-04 23:59:59.999989,866.0,867.49,856.85,863.02,63247.0,856.85,Backtest,642,735814.9999999999,Broker,642,99407.0,100270.02,BuySell,642,,,Trades - Net Profit/Loss,642,,
643,NIFTYBEES,643,2015-08-05 23:59:59.999989,858.27,869.99,858.27,867.13,18811.0,858.27,Backtest,643,735815.9999999999,Broker,643,99407.0,100274.13,BuySell,643,,,Trades - Net Profit/Loss,643,,
644,NIFTYBEES,644,2015-08-06 23:59:59.999989,868.0,871.5,864.75,870.01,27010.0,864.75,Backtest,644,735816.9999999999,Broker,644,99407.0,100277.01,BuySell,644,,,Trades - Net Profit/Loss,644,,
645,NIFTYBEES,645,2015-08-07 23:59:59.999989,870.0,870.0,865.25,867.12,14402.0,865.25,Backtest,645,735817.9999999999,Broker,645,99407.0,100274.12,BuySell,645,,,Trades - Net Profit/Loss,645,,
646,NIFTYBEES,646,2015-08-10 23:59:59.999989,865.0,872.5,859.51,862.44,22539.0,859.51,Backtest,646,735820.9999999999,Broker,646,99407.0,100269.44,BuySell,646,,,Trades - Net Profit/Loss,646,,
647,NIFTYBEES,647,2015-08-11 23:59:59.999989,863.0,863.0,855.4,857.34,17904.0,855.4,Backtest,647,735821.9999999999,Broker,647,99407.0,100264.34,BuySell,647,,,Trades - Net Profit/Loss,647,,
648,NIFTYBEES,648,2015-08-12 23:59:59.999989,854.75,854.75,844.38,846.46,28455.0,844.38,Backtest,648,735822.9999999999,Broker,648,99407.0,100253.46,BuySell,648,,,Trades - Net Profit/Loss,648,,
649,NIFTYBEES,649,2015-08-13 23:59:59.999989,846.95,853.0,844.11,846.56,22048.0,844.11,Backtest,649,735823.9999999999,Broker,649,99407.0,100253.56,BuySell,649,,,Trades - Net Profit/Loss,649,,
650,NIFTYBEES,650,2015-08-14 23:59:59.999989,847.0,863.35,847.0,862.02,15654.0,847.0,Backtest,650,735824.9999999999,Broker,650,99407.0,100269.02,BuySell,650,,,Trades - Net Profit/Loss,650,,
651,NIFTYBEES,651,2015-08-17 23:59:59.999989,863.0,863.0,798.7,855.04,73248.0,798.7,Backtest,651,735827.9999999999,Broker,651,99407.0,100262.04,BuySell,651,,,Trades - Net Profit/Loss,651,,
652,NIFTYBEES,652,2015-08-18 23:59:59.999989,860.0,860.0,850.76,854.65,17713.0,850.76,Backtest,652,735828.9999999999,Broker,652,99407.0,100261.65,BuySell,652,,,Trades - Net Profit/Loss,652,,
653,NIFTYBEES,653,2015-08-19 23:59:59.999989,854.5,860.26,851.0,856.77,21671.0,851.0,Backtest,653,735829.9999999999,Broker,653,99407.0,100263.77,BuySell,653,,,Trades - Net Profit/Loss,653,,
654,NIFTYBEES,654,2015-08-20 23:59:59.999989,856.0,856.0,843.3,845.22,31101.0,843.3,Backtest,654,735830.9999999999,Broker,654,99407.0,100252.22,BuySell,654,,,Trades - Net Profit/Loss,654,,
655,NIFTYBEES,655,2015-08-21 23:59:59.999989,841.0,843.8,832.54,841.85,45732.0,832.54,Backtest,655,735831.9999999999,Broker,655,99407.0,100248.85,BuySell,655,,,Trades - Net Profit/Loss,655,,
656,NIFTYBEES,656,2015-08-24 23:59:59.999989,831.0,839.3,788.66,793.4,468556.0,788.66,Backtest,656,735834.9999999999,Broker,656,99407.0,100200.4,BuySell,656,,,Trades - Net Profit/Loss,656,,
657,NIFTYBEES,657,2015-08-25 23:59:59.999989,810.0,814.0,777.0,799.26,349948.0,777.0,Backtest,657,735835.9999999999,Broker,657,99407.0,100206.26,BuySell,657,,,Trades - Net Profit/Loss,657,,
658,NIFTYBEES,658,2015-08-26 23:59:59.999989,800.0,804.0,789.0,790.43,109140.0,789.0,Backtest,658,735836.9999999999,Broker,658,99407.0,100197.43,BuySell,658,,,Trades - Net Profit/Loss,658,,
659,NIFTYBEES,659,2015-08-27 23:59:59.999989,800.0,806.4,796.0,805.65,51348.0,796.0,Backtest,659,735837.9999999999,Broker,659,99407.0,100212.65,BuySell,659,,,Trades - Net Profit/Loss,659,,
660,NIFTYBEES,660,2015-08-28 23:59:59.999989,807.99,820.05,806.1,810.81,63800.0,806.1,Backtest,660,735838.9999999999,Broker,660,99407.0,100217.81,BuySell,660,,,Trades - Net Profit/Loss,660,,
661,NIFTYBEES,661,2015-08-31 23:59:59.999989,810.0,815.35,805.99,808.59,73455.0,805.99,Backtest,661,735841.9999999999,Broker,661,99407.0,100215.59,BuySell,661,,,Trades - Net Profit/Loss,661,,
662,NIFTYBEES,662,2015-09-01 23:59:59.999989,805.01,805.95,786.1,791.07,164255.0,786.1,Backtest,662,735842.9999999999,Broker,662,99407.0,100198.07,BuySell,662,,,Trades - Net Profit/Loss,662,,
663,NIFTYBEES,663,2015-09-02 23:59:59.999989,795.2,796.6,782.0,783.2,110187.0,782.0,Backtest,663,735843.9999999999,Broker,663,99407.0,100190.2,BuySell,663,,,Trades - Net Profit/Loss,663,,
664,NIFTYBEES,664,2015-09-03 23:59:59.999989,788.0,796.4,784.0,793.83,50548.0,784.0,Backtest,664,735844.9999999999,Broker,664,99407.0,100200.83,BuySell,664,,,Trades - Net Profit/Loss,664,,
665,NIFTYBEES,665,2015-09-04 23:59:59.999989,792.0,792.0,774.8,778.08,207371.0,774.8,Backtest,665,735845.9999999999,Broker,665,99407.0,100185.08,BuySell,665,,,Trades - Net Profit/Loss,665,,
666,NIFTYBEES,666,2015-09-07 23:59:59.999989,780.95,806.99,764.12,766.69,202686.0,764.12,Backtest,666,735848.9999999999,Broker,666,99407.0,100173.69,BuySell,666,,,Trades - Net Profit/Loss,666,,
667,NIFTYBEES,667,2015-09-08 23:59:59.999989,770.0,783.7,765.28,779.51,177911.0,765.28,Backtest,667,735849.9999999999,Broker,667,99407.0,100186.51,BuySell,667,,,Trades - Net Profit/Loss,667,,
668,NIFTYBEES,668,2015-09-09 23:59:59.999989,784.98,799.7,784.98,789.77,45184.0,784.98,Backtest,668,735850.9999999999,Broker,668,99407.0,100196.77,BuySell,668,,,Trades - Net Profit/Loss,668,,
669,NIFTYBEES,669,2015-09-10 23:59:59.999989,785.0,793.8,778.2,790.13,140107.0,778.2,Backtest,669,735851.9999999999,Broker,669,99407.0,100197.13,BuySell,669,,,Trades - Net Profit/Loss,669,,
670,NIFTYBEES,670,2015-09-11 23:59:59.999989,791.0,796.5,786.36,789.72,54799.0,786.36,Backtest,670,735852.9999999999,Broker,670,99407.0,100196.72,BuySell,670,,,Trades - Net Profit/Loss,670,,
671,NIFTYBEES,671,2015-09-14 23:59:59.999989,794.0,797.0,787.01,795.44,34681.0,787.01,Backtest,671,735855.9999999999,Broker,671,99407.0,100202.44,BuySell,671,,,Trades - Net Profit/Loss,671,,
672,NIFTYBEES,672,2015-09-15 23:59:59.999989,795.0,796.65,789.4,791.42,22367.0,789.4,Backtest,672,735856.9999999999,Broker,672,99407.0,100198.42,BuySell,672,,,Trades - Net Profit/Loss,672,,
673,NIFTYBEES,673,2015-09-16 23:59:59.999989,794.0,799.9,794.0,797.95,20817.0,794.0,Backtest,673,735857.9999999999,Broker,673,99407.0,100204.95,BuySell,673,,,Trades - Net Profit/Loss,673,,
674,NIFTYBEES,674,2015-09-18 23:59:59.999989,800.0,812.9,800.0,805.37,50908.0,800.0,Backtest,674,735859.9999999999,Broker,674,99407.0,100212.37,BuySell,674,,,Trades - Net Profit/Loss,674,,
675,NIFTYBEES,675,2015-09-21 23:59:59.999989,803.5,806.36,798.05,805.13,50156.0,798.05,Backtest,675,735862.9999999999,Broker,675,99407.0,100212.13,BuySell,675,,,Trades - Net Profit/Loss,675,,
676,NIFTYBEES,676,2015-09-22 23:59:59.999989,808.9,809.2,786.7,788.8,61806.0,786.7,Backtest,676,735863.9999999999,Broker,676,99407.0,100195.8,BuySell,676,,,Trades - Net Profit/Loss,676,,
677,NIFTYBEES,677,2015-09-23 23:59:59.999989,787.0,796.5,781.4,791.14,50660.0,781.4,Backtest,677,735864.9999999999,Broker,677,99407.0,100198.14,BuySell,677,,,Trades - Net Profit/Loss,677,,
678,NIFTYBEES,678,2015-09-24 23:59:59.999989,789.8,816.0,789.05,801.27,84243.0,789.05,Backtest,678,735865.9999999999,Broker,678,99407.0,100208.27,BuySell,678,,,Trades - Net Profit/Loss,678,,
679,NIFTYBEES,679,2015-09-28 23:59:59.999989,801.0,807.0,787.1,788.06,136231.0,787.1,Backtest,679,735869.9999999999,Broker,679,99407.0,100195.06,BuySell,679,,,Trades - Net Profit/Loss,679,,
680,NIFTYBEES,680,2015-09-29 23:59:59.999989,784.7,800.18,776.66,791.51,137107.0,776.66,Backtest,680,735870.9999999999,Broker,680,99407.0,100198.51,BuySell,680,,,Trades - Net Profit/Loss,680,,
681,NIFTYBEES,681,2015-09-30 23:59:59.999989,800.0,802.85,794.75,801.99,33369.0,794.75,Backtest,681,735871.9999999999,Broker,681,99407.0,100208.99,BuySell,681,,,Trades - Net Profit/Loss,681,,
682,NIFTYBEES,682,2015-10-01 23:59:59.999989,803.98,807.9,801.0,802.94,52931.0,801.0,Backtest,682,735872.9999999999,Broker,682,99407.0,100209.94,BuySell,682,,,Trades - Net Profit/Loss,682,,
683,NIFTYBEES,683,2015-10-05 23:59:59.999989,808.0,819.9,808.0,818.73,81818.0,808.0,Backtest,683,735876.9999999999,Broker,683,99407.0,100225.73,BuySell,683,,,Trades - Net Profit/Loss,683,,
684,NIFTYBEES,684,2015-10-06 23:59:59.999989,820.0,823.8,817.55,821.82,65944.0,817.55,Backtest,684,735877.9999999999,Broker,684,99407.0,100228.82,BuySell,684,,,Trades - Net Profit/Loss,684,,
685,NIFTYBEES,685,2015-10-07 23:59:59.999989,824.98,830.0,819.11,824.68,29768.0,819.11,Backtest,685,735878.9999999999,Broker,685,99407.0,100231.68,BuySell,685,,,Trades - Net Profit/Loss,685,,
686,NIFTYBEES,686,2015-10-08 23:59:59.999989,824.05,824.6,818.11,820.22,37586.0,818.11,Backtest,686,735879.9999999999,Broker,686,99407.0,100227.22,BuySell,686,,,Trades - Net Profit/Loss,686,,
687,NIFTYBEES,687,2015-10-09 23:59:59.999989,824.89,829.99,821.0,825.91,30157.0,821.0,Backtest,687,735880.9999999999,Broker,687,99407.0,100232.91,BuySell,687,,,Trades - Net Profit/Loss,687,,
688,NIFTYBEES,688,2015-10-12 23:59:59.999989,828.0,831.0,820.0,821.41,26512.0,820.0,Backtest,688,735883.9999999999,Broker,688,99407.0,100228.41,BuySell,688,,,Trades - Net Profit/Loss,688,,
689,NIFTYBEES,689,2015-10-13 23:59:59.999989,822.0,822.75,815.82,819.93,35398.0,815.82,Backtest,689,735884.9999999999,Broker,689,99407.0,100226.93,BuySell,689,,,Trades - Net Profit/Loss,689,,
690,NIFTYBEES,690,2015-10-14 23:59:59.999989,819.93,821.0,817.05,818.48,29952.0,817.05,Backtest,690,735885.9999999999,Broker,690,99407.0,100225.48,BuySell,690,,,Trades - Net Profit/Loss,690,,
691,NIFTYBEES,691,2015-10-15 23:59:59.999989,821.12,826.0,821.12,825.24,60624.0,821.12,Backtest,691,735886.9999999999,Broker,691,99407.0,100232.24,BuySell,691,,,Trades - Net Profit/Loss,691,,
692,NIFTYBEES,692,2015-10-16 23:59:59.999989,826.0,832.0,822.1,831.41,19045.0,822.1,Backtest,692,735887.9999999999,Broker,692,99407.0,100238.41,BuySell,692,,,Trades - Net Profit/Loss,692,,
693,NIFTYBEES,693,2015-10-19 23:59:59.999989,831.4,836.27,830.05,834.94,32769.0,830.05,Backtest,693,735890.9999999999,Broker,693,99407.0,100241.94,BuySell,693,,,Trades - Net Profit/Loss,693,,
694,NIFTYBEES,694,2015-10-20 23:59:59.999989,820.0,837.19,820.0,833.95,21662.0,820.0,Backtest,694,735891.9999999999,Broker,694,99407.0,100240.95,BuySell,694,,,Trades - Net Profit/Loss,694,,
695,NIFTYBEES,695,2015-10-21 23:59:59.999989,835.0,838.6,829.01,833.38,23397.0,829.01,Backtest,695,735892.9999999999,Broker,695,99407.0,100240.38,BuySell,695,,,Trades - Net Profit/Loss,695,,
696,NIFTYBEES,696,2015-10-23 23:59:59.999989,837.98,842.0,835.7,837.43,34977.0,835.7,Backtest,696,735894.9999999999,Broker,696,99407.0,100244.43,BuySell,696,,,Trades - Net Profit/Loss,696,,
697,NIFTYBEES,697,2015-10-26 23:59:59.999989,840.0,840.64,833.5,834.2,23838.0,833.5,Backtest,697,735897.9999999999,Broker,697,99407.0,100241.2,BuySell,697,,,Trades - Net Profit/Loss,697,,
698,NIFTYBEES,698,2015-10-27 23:59:59.999989,834.2,834.2,831.0,831.61,12659.0,831.0,Backtest,698,735898.9999999999,Broker,698,99407.0,100238.61,BuySell,698,,,Trades - Net Profit/Loss,698,,
699,NIFTYBEES,699,2015-10-28 23:59:59.999989,830.05,830.65,823.1,827.11,23023.0,823.1,Backtest,699,735899.9999999999,Broker,699,99407.0,100234.11,BuySell,699,,,Trades - Net Profit/Loss,699,,
700,NIFTYBEES,700,2015-10-29 23:59:59.999989,826.38,827.26,822.2,823.4,22996.0,822.2,Backtest,700,735900.9999999999,Broker,700,99407.0,100230.4,BuySell,700,,,Trades - Net Profit/Loss,700,,
701,NIFTYBEES,701,2015-10-30 23:59:59.999989,823.0,826.9,816.0,818.61,34873.0,816.0,Backtest,701,735901.9999999999,Broker,701,99407.0,100225.61,BuySell,701,,,Trades - Net Profit/Loss,701,,
702,NIFTYBEES,702,2015-11-02 23:59:59.999989,818.61,819.0,811.0,816.53,34904.0,811.0,Backtest,702,735904.9999999999,Broker,702,99407.0,100223.53,BuySell,702,,,Trades - Net Profit/Loss,702,,
703,NIFTYBEES,703,2015-11-03 23:59:59.999989,819.7,822.99,815.0,818.09,25169.0,815.0,Backtest,703,735905.9999999999,Broker,703,99407.0,100225.09,BuySell,703,,,Trades - Net Profit/Loss,703,,
704,NIFTYBEES,704,2015-11-04 23:59:59.999989,821.0,822.9,814.0,815.75,50582.0,814.0,Backtest,704,735906.9999999999,Broker,704,99407.0,100222.75,BuySell,704,,,Trades - Net Profit/Loss,704,,
705,NIFTYBEES,705,2015-11-05 23:59:59.999989,814.77,815.3,806.7,807.87,35829.0,806.7,Backtest,705,735907.9999999999,Broker,705,99407.0,100214.87,BuySell,705,,,Trades - Net Profit/Loss,705,,
706,NIFTYBEES,706,2015-11-06 23:59:59.999989,810.0,811.83,803.17,805.45,61510.0,803.17,Backtest,706,735908.9999999999,Broker,706,99407.0,100212.45,BuySell,706,,,Trades - Net Profit/Loss,706,,
707,NIFTYBEES,707,2015-11-09 23:59:59.999989,795.0,804.9,788.0,803.12,70494.0,788.0,Backtest,707,735911.9999999999,Broker,707,99407.0,100210.12,BuySell,707,,,Trades - Net Profit/Loss,707,,
708,NIFTYBEES,708,2015-11-10 23:59:59.999989,799.9,800.5,790.0,790.85,65534.0,790.0,Backtest,708,735912.9999999999,Broker,708,99407.0,100197.85,BuySell,708,,,Trades - Net Profit/Loss,708,,
709,NIFTYBEES,709,2015-11-11 23:59:59.999989,795.0,798.98,791.0,795.2,10205.0,791.0,Backtest,709,735913.9999999999,Broker,709,99407.0,100202.2,BuySell,709,,,Trades - Net Profit/Loss,709,,
710,NIFTYBEES,710,2015-11-13 23:59:59.999989,794.0,795.0,785.0,787.33,60672.0,785.0,Backtest,710,735915.9999999999,Broker,710,99407.0,100194.33,BuySell,710,,,Trades - Net Profit/Loss,710,,
711,NIFTYBEES,711,2015-11-16 23:59:59.999989,785.71,795.5,783.7,792.2,36904.0,783.7,Backtest,711,735918.9999999999,Broker,711,99407.0,100199.2,BuySell,711,,,Trades - Net Profit/Loss,711,,
712,NIFTYBEES,712,2015-11-17 23:59:59.999989,796.98,796.98,789.0,794.29,27168.0,789.0,Backtest,712,735919.9999999999,Broker,712,99407.0,100201.29,BuySell,712,,,Trades - Net Profit/Loss,712,,
713,NIFTYBEES,713,2015-11-18 23:59:59.999989,786.01,794.86,784.0,784.75,28143.0,784.0,Backtest,713,735920.9999999999,Broker,713,99407.0,100191.75,BuySell,713,,,Trades - Net Profit/Loss,713,,
714,NIFTYBEES,714,2015-11-19 23:59:59.999989,789.0,797.0,786.5,795.69,21115.0,786.5,Backtest,714,735921.9999999999,Broker,714,99407.0,100202.69,BuySell,714,,,Trades - Net Profit/Loss,714,,
715,NIFTYBEES,715,2015-11-20 23:59:59.999989,796.0,802.09,792.05,795.0,16277.0,792.05,Backtest,715,735922.9999999999,Broker,715,99407.0,100202.0,BuySell,715,,,Trades - Net Profit/Loss,715,,
716,NIFTYBEES,716,2015-11-23 23:59:59.999989,797.0,799.0,794.0,795.96,12851.0,794.0,Backtest,716,735925.9999999999,Broker,716,99407.0,100202.96,BuySell,716,,,Trades - Net Profit/Loss,716,,
717,NIFTYBEES,717,2015-11-24 23:59:59.999989,795.5,798.0,789.65,791.15,87124.0,789.65,Backtest,717,735926.9999999999,Broker,717,99407.0,100198.15,BuySell,717,,,Trades - Net Profit/Loss,717,,
718,NIFTYBEES,718,2015-11-26 23:59:59.999989,793.0,799.0,791.1,798.02,23115.0,791.1,Backtest,718,735928.9999999999,Broker,718,99407.0,100205.02,BuySell,718,,,Trades - Net Profit/Loss,718,,
719,NIFTYBEES,719,2015-11-27 23:59:59.999989,799.0,803.4,797.35,802.41,23081.0,797.35,Backtest,719,735929.9999999999,Broker,719,99407.0,100209.41,BuySell,719,,,Trades - Net Profit/Loss,719,,
720,NIFTYBEES,720,2015-11-30 23:59:59.999989,802.0,805.0,801.0,803.31,24043.0,801.0,Backtest,720,735932.9999999999,Broker,720,99407.0,100210.31,BuySell,720,,,Trades - Net Profit/Loss,720,,
721,NIFTYBEES,721,2015-12-01 23:59:59.999989,803.5,805.9,802.0,803.93,18776.0,802.0,Backtest,721,735933.9999999999,Broker,721,99407.0,100210.93,BuySell,721,,,Trades - Net Profit/Loss,721,,
722,NIFTYBEES,722,2015-12-02 23:59:59.999989,805.55,806.98,799.0,801.74,15823.0,799.0,Backtest,722,735934.9999999999,Broker,722,99407.0,100208.74,BuySell,722,,,Trades - Net Profit/Loss,722,,
723,NIFTYBEES,723,2015-12-03 23:59:59.999989,799.95,800.4,793.5,794.88,21526.0,793.5,Backtest,723,735935.9999999999,Broker,723,99407.0,100201.88,BuySell,723,,,Trades - Net Profit/Loss,723,,
724,NIFTYBEES,724,2015-12-04 23:59:59.999989,792.02,793.0,787.3,789.25,33608.0,787.3,Backtest,724,735936.9999999999,Broker,724,99407.0,100196.25,BuySell,724,,,Trades - Net Profit/Loss,724,,
725,NIFTYBEES,725,2015-12-07 23:59:59.999989,792.0,792.0,785.01,787.5,35962.0,785.01,Backtest,725,735939.9999999999,Broker,725,99407.0,100194.5,BuySell,725,,,Trades - Net Profit/Loss,725,,
726,NIFTYBEES,726,2015-12-08 23:59:59.999989,785.0,786.9,779.9,781.03,33596.0,779.9,Backtest,726,735940.9999999999,Broker,726,99407.0,100188.03,BuySell,726,,,Trades - Net Profit/Loss,726,,
727,NIFTYBEES,727,2015-12-09 23:59:59.999989,780.0,786.8,771.23,776.97,91651.0,771.23,Backtest,727,735941.9999999999,Broker,727,99407.0,100183.97,BuySell,727,,,Trades - Net Profit/Loss,727,,
728,NIFTYBEES,728,2015-12-10 23:59:59.999989,777.0,779.8,772.77,778.86,33418.0,772.77,Backtest,728,735942.9999999999,Broker,728,99407.0,100185.86,BuySell,728,,,Trades - Net Profit/Loss,728,,
729,NIFTYBEES,729,2015-12-11 23:59:59.999989,780.0,780.0,767.05,770.9,36961.0,767.05,Backtest,729,735943.9999999999,Broker,729,99407.0,100177.9,BuySell,729,,,Trades - Net Profit/Loss,729,,
730,NIFTYBEES,730,2015-12-14 23:59:59.999989,770.0,774.47,764.35,772.28,856099.0,764.35,Backtest,730,735946.9999999999,Broker,730,99407.0,100179.28,BuySell,730,,,Trades - Net Profit/Loss,730,,
731,NIFTYBEES,731,2015-12-15 23:59:59.999989,775.0,778.15,770.15,777.51,80473.0,770.15,Backtest,731,735947.9999999999,Broker,731,99407.0,100184.51,BuySell,731,,,Trades - Net Profit/Loss,731,,
732,NIFTYBEES,732,2015-12-16 23:59:59.999989,790.0,790.0,776.98,782.44,33471.0,776.98,Backtest,732,735948.9999999999,Broker,732,99407.0,100189.44,BuySell,732,,,Trades - Net Profit/Loss,732,,
733,NIFTYBEES,733,2015-12-17 23:59:59.999989,785.65,793.8,782.12,792.87,41468.0,782.12,Backtest,733,735949.9999999999,Broker,733,99407.0,100199.87,BuySell,733,,,Trades - Net Profit/Loss,733,,
734,NIFTYBEES,734,2015-12-18 23:59:59.999989,792.8,792.8,786.05,787.47,21944.0,786.05,Backtest,734,735950.9999999999,Broker,734,99407.0,100194.47,BuySell,734,,,Trades - Net Profit/Loss,734,,
